patch,quality,area_ha,area_sqkm,quality_area,betweenness,dECA
102,0.7512708803017935,6,0.06,0.04507625281810761,NA,NA
103,0.8000195324420929,12,0.12,0.09600234389305115,NA,NA
104,0.7606331408023834,4,0.04,0.030425325632095337,114,0.0037664753215844466
105,0.7919608652591705,6,0.06,0.04751765191555023,NA,NA
106,0.7578574419021606,1,0.01,0.007578574419021607,0,4.1780512706420264e-5
107,0.7229852080345154,2,0.02,0.014459704160690309,40,0.0019365544189685893
108,0.7289887070655823,1,0.01,0.007289887070655823,0,9.564535802822806e-4
109,0.7366851568222046,1,0.01,0.0073668515682220465,0,9.339165928104723e-4
110,0.7489243149757385,1,0.01,0.007489243149757386,NA,NA
111,0.7490315437316895,1,0.01,0.0074903154373168945,NA,NA
112,0.7851564586162567,2,0.02,0.015703129172325133,NA,NA
113,0.7222771644592285,1,0.01,0.007222771644592285,NA,NA
114,0.730578601360321,1,0.01,0.0073057860136032104,0,9.684225489464381e-4
115,0.7256157398223877,1,0.01,0.007256157398223877,0,9.377964337706074e-4
116,0.7483575344085693,1,0.01,0.007483575344085693,NA,NA
117,0.8391359746456146,4,0.04,0.033565438985824585,NA,NA
118,0.7817996740341187,2,0.02,0.015635993480682373,NA,NA
119,0.8136755611215319,42,0.42,0.3417437356710434,80,0.04189982981485751
120,0.7378098964691162,1,0.01,0.0073780989646911625,NA,NA
121,0.7620673576990763,3,0.03,0.022862020730972286,NA,NA
122,0.728865385055542,1,0.01,0.00728865385055542,NA,NA
123,0.7708145827054977,4,0.04,0.03083258330821991,NA,NA
124,0.7868738770484924,4,0.04,0.0314749550819397,NA,NA
125,0.7663455486297608,5,0.05,0.038317277431488043,0,0.005016516675735429
126,0.8333345614373684,16,0.16,0.13333352982997895,0,0.016999473681763227
127,0.7773626446723938,1,0.01,0.007773626446723938,0,5.486458551956525e-5
128,0.7238011360168457,1,0.01,0.0072380113601684575,0,9.650393329360339e-4
129,0.7940830522113376,9,0.09,0.07146747469902037,0,4.266162610357236e-4
130,0.8342806100845337,5,0.05,0.04171403050422669,NA,NA
131,0.7471076250076294,1,0.01,0.007471076250076294,NA,NA
132,0.8347459490100543,120,1.2,1.0016951388120652,41,0.11927378241416722
133,0.7261712551116943,1,0.01,0.007261712551116944,0,9.766467508915912e-4
134,0.8071378138330247,9,0.09,0.07264240324497222,NA,NA
135,0.7396206259727478,1,0.01,0.007396206259727478,NA,NA
136,0.7494964599609375,1,0.01,0.007494964599609375,0,0.0010118905789630913
137,0.7911688847975298,11,0.11,0.08702857732772827,NA,NA
138,0.8641530275344849,2,0.02,0.017283060550689698,NA,NA
139,0.7326720952987671,1,0.01,0.007326720952987671,NA,NA
140,0.7904417216777802,4,0.04,0.031617668867111204,NA,NA
141,0.7348019182682037,2,0.02,0.014696038365364076,NA,NA
142,0.7484632333119711,3,0.03,0.02245389699935913,0,0.0030148181478183928
143,0.8357827186584472,5,0.05,0.04178913593292236,NA,NA
144,0.7675732771555582,3,0.03,0.023027198314666746,NA,NA
145,0.8059591054916382,10,0.1,0.08059591054916382,0,0.010328295327894742
