patch,quality,area_ha,area_sqkm,quality_area,betweenness,dECA
234,0.7977062463760376,1,0.01,0.007977062463760376,NA,NA
235,0.7699894309043884,2,0.02,0.01539978861808777,NA,NA
236,0.7876380031759088,11,0.11,0.08664018034934998,NA,NA
237,0.7901399433612823,2,0.02,0.01580279886722565,1,0.002314967254368908
238,0.7542282342910767,1,0.01,0.007542282342910767,NA,NA
239,0.7912687460581461,24,0.24,0.18990449905395507,NA,NA
240,0.7530537247657776,1,0.01,0.007530537247657776,132,0.0011562860347768848
241,0.7668839991092682,2,0.02,0.015337679982185364,102,0.002288192470608564
242,0.761680543422699,1,0.01,0.00761680543422699,35,0.0011770675743427623
243,0.7441197037696838,1,0.01,0.007441197037696839,0,4.561298589859308e-6
244,0.8343835473060608,3,0.03,0.025031506419181823,NA,NA
245,0.7733693917592367,3,0.03,0.0232010817527771,NA,NA
246,0.7533843815326691,2,0.02,0.015067687630653382,0,4.561298589859308e-6
247,0.759455680847168,2,0.02,0.01518911361694336,NA,NA
248,0.8165662288665771,4,0.04,0.03266264915466309,NA,NA
249,0.7808613032102585,4,0.04,0.03123445212841034,NA,NA
250,0.7818068265914917,2,0.02,0.015636136531829836,NA,NA
251,0.7508289217948914,1,0.01,0.007508289217948914,NA,NA
252,0.8304360172022944,23,0.23,0.19100028395652774,NA,NA
253,0.8134770897718576,13,0.13,0.10575202167034149,102,0.01695907673926462
254,0.837712900205092,11,0.11,0.09214841902256013,NA,NA
255,0.7688747644424438,3,0.03,0.023066242933273313,NA,NA
256,0.8123064041137695,1,0.01,0.008123064041137695,NA,NA
257,0.7477664947509766,1,0.01,0.007477664947509766,NA,NA
258,0.8024892012278239,3,0.03,0.024074676036834716,NA,NA
259,0.8112280152060769,11,0.11,0.08923508167266846,NA,NA
260,0.7863166630268097,2,0.02,0.015726333260536195,36,7.970446078469827e-5
261,0.7791652679443359,1,0.01,0.00779165267944336,NA,NA
262,0.7956266204516093,3,0.03,0.023868798613548278,0,1.0343125603869347e-4
263,0.7775417566299438,1,0.01,0.0077754175662994385,NA,NA
264,0.780763566493988,2,0.02,0.01561527132987976,NA,NA
265,0.7588850259780884,2,0.02,0.015177700519561767,NA,NA
266,0.754614531993866,1,0.01,0.0075461453199386595,NA,NA
267,0.75142780542373655,5,0.05,0.03757139027118683,NA,NA
268,0.8076450228691101,4,0.04,0.032305800914764406,NA,NA
269,0.8131098838175758,59,0.59,0.47973483145236967,NA,NA
270,0.7776561975479126,3,0.03,0.023329685926437378,0,4.571820587185113e-5
271,0.7881533106168112,3,0.03,0.023644599318504333,NA,NA
272,0.7876304805278778,10,0.1,0.07876304805278778,NA,NA
273,0.8130159874757131,6,0.06,0.04878095924854279,36,0.001679995996469831
274,0.7958666980266571,2,0.02,0.01591733396053314,36,5.827669502232145e-4
275,0.769082248210907,3,0.03,0.023072467446327207,0,0.003610344987696312
276,0.7840000476155963,7,0.07,0.054880003333091745,0,0.0017880136502254932
277,0.7812802394231161,3,0.03,0.023438407182693483,NA,NA
278,0.8316251647238638,102,1.02,0.8482576680183411,136,0.011960145071626387
279,0.7494207620620728,2,0.02,0.014988415241241455,NA,NA
280,0.7932574152946472,1,0.01,0.007932574152946473,NA,NA
281,0.7543160915374756,1,0.01,0.007543160915374756,NA,NA
282,0.817640483379364,10,0.1,0.081764048337936407,NA,NA
283,0.7888084848721822,12,0.12,0.09465701818466186,NA,NA
284,0.7556376755237579,2,0.02,0.015112753510475158,NA,NA
285,0.8186535004413489,33,0.33,0.27015565514564516,27,0.04342300294958411
286,0.842753658692042,6,0.06,0.05056521952152252,208,0.008639232674869057
287,0.7838579714298248,4,0.04,0.031354318857192996,NA,NA
288,0.7436274290084839,1,0.01,0.007436274290084839,NA,NA
289,0.7448093891143799,1,0.01,0.007448093891143799,NA,NA
290,0.7868984937667847,1,0.01,0.007868984937667847,NA,NA
291,0.8137505650520325,5,0.05,0.04068752825260163,NA,NA
292,0.8219146728515625,7,0.07,0.05753402709960938,NA,NA
293,0.7868344783782959,2,0.02,0.01573668956756592,NA,NA
294,0.7963562726974487,5,0.05,0.03981781363487244,NA,NA
295,0.7768683433532715,1,0.01,0.007768683433532715,NA,NA
296,0.8194467127323151,4,0.04,0.0327778685092926,NA,NA
297,0.8228879769643148,3,0.03,0.024686639308929444,NA,NA
298,0.7439674139022827,1,0.01,0.007439674139022827,NA,NA
299,0.7710888266563416,5,0.05,0.03855444133281708,NA,NA
300,0.7481853663921356,2,0.02,0.014963707327842713,16,0.00252800395774765
301,0.7642307281494141,1,0.01,0.007642307281494141,28,0.001270126753649395
302,0.7917219400405884,1,0.01,0.007917219400405883,NA,NA
303,0.7521512508392334,1,0.01,0.0075215125083923345,NA,NA
304,0.7452430129051208,1,0.01,0.007452430129051208,NA,NA
