patch,quality,area_ha,area_sqkm,quality_area,betweenness,dECA
91,0.7655452787876129,2,0.02,0.015310905575752258,NA,NA
92,0.8390148729085922,4,0.04,0.03356059491634369,NA,NA
93,0.8665350675582886,3,0.03,0.025996052026748658,0,1.368698550587986e-4
94,0.7179421186447144,1,0.01,0.007179421186447143,NA,NA
95,0.6799744367599487,1,0.01,0.006799744367599487,NA,NA
96,0.7346358001232147,2,0.02,0.014692716002464294,NA,NA
97,0.7168091833591461,2,0.02,0.014336183667182922,NA,NA
98,0.7155407667160034,1,0.01,0.007155407667160035,NA,NA
99,0.8575870375479421,31,0.31,0.26585198163986207,NA,NA
100,0.741740494966507,2,0.02,0.014834809899330139,NA,NA
101,0.873832106590271,1,0.01,0.00873832106590271,NA,NA
102,0.7374748587608337,3,0.03,0.022124245762825012,NA,NA
103,0.774278461933136,1,0.01,0.0077427846193313605,NA,NA
104,0.7686121225357055,10,0.1,0.07686121225357057,NA,NA
105,0.7266111771265665,3,0.03,0.021798335313796994,NA,NA
106,0.6841262578964233,1,0.01,0.006841262578964233,NA,NA
107,0.7825855215390524,3,0.03,0.02347756564617157,NA,NA
108,0.8641702693242294,78,0.78,0.674052810072899,1953,0.06810204082591274
109,0.8379158510102166,9,0.09,0.07541242659091948,0,6.390923142021582e-5
110,0.760100781917572,1,0.01,0.00760100781917572,NA,NA
111,0.6810324986775717,3,0.03,0.02043097496032715,NA,NA
112,0.667506217956543,1,0.01,0.00667506217956543,NA,NA
113,0.6677182912826538,1,0.01,0.006677182912826539,NA,NA
114,0.7306777387857437,4,0.04,0.02922710955142975,NA,NA
115,0.840803599357605,5,0.05,0.04204017996788025,1254,0.003876231408262533
116,0.7611500918865204,4,0.04,0.030446003675460815,0,0.0024494211013957705
117,0.7693734169006348,1,0.01,0.007693734169006348,NA,NA
118,0.8238030274709066,6,0.06,0.049428181648254396,1331.5,0.005903320473282436
119,0.7788487726991827,11,0.11,0.0856733649969101,73,0.006166584247034354
120,0.8531707835197448,25,0.25,0.2132926958799362,0,1.676369405080906e-4
121,0.869524043114459,61,0.61,0.53040966629982,NA,NA
122,0.865868330001831,1,0.01,0.008658683300018311,NA,NA
123,0.7307054400444031,2,0.02,0.014614108800888061,NA,NA
124,0.7476619482040405,1,0.01,0.007476619482040405,0,6.390923142021582e-5
125,0.8328724652528763,36,0.36,0.29983408749103546,1119,0.02539454499310223
126,0.7612922191619873,1,0.01,0.007612922191619873,0,8.765606230631458e-4
127,0.7260702848434448,1,0.01,0.0072607028484344485,NA,NA
128,0.7508296072483063,2,0.02,0.015016592144966126,1206,0.001225141452028487
129,0.754122386376063,12,0.12,0.09049468636512756,925,0.011423315015710752
130,0.7813376188278198,5,0.05,0.03906688094139099,NA,NA
131,0.7912904487715827,9,0.09,0.07121614038944245,NA,NA
